MODALIDADE,SITUACAO_CONTA,QTD_TA,EMENDAS,QTD_PRORROGA,UF_PROPONENTE,PERC_CONTRA,PERC_REPASSE,SITUACAO_PROJETO_BASICO,PERC_DESEMBOLSADO,QTDE_CONVENIOS,TARGET
CONTRATO DE REPASSE,Regularizada,3.0,1.0,0.0,BA,0.0198767640628106,0.980123235937189,Aprovado,0.980123235937189,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,0.0,SC,0.169626204042004,0.830373795957996,Aguardando,0.830373795957996,1,0
CONVENIO,Registrada,0.0,0.0,0.0,SP,0.0159261876869754,0.984073812313025,Aprovado,0.484078653099556,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,RS,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,PR,0.0352056915897749,0.964794330950913,Não Cadastrado,0.964794330950913,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,SC,0.389862327909887,0.610137672090113,Aprovado,0.610137672090113,1,0
CONTRATO DE REPASSE,Regularizada,4.0,1.0,0.0,MG,0.0482334855217085,0.951766558543423,Aprovado,0.951766558543423,1,0
CONVENIO,Regularizada,2.0,1.0,3.0,PR,0.0800125,0.9199875,Aprovado,0.9199875,1,0
CONTRATO DE REPASSE,Regularizada,7.0,0.0,0.0,MG,0.296996762423104,0.70300326206837,Não Cadastrado,0.70300326206837,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,SP,0.0,1.0,Aprovado,1.0,1,0
CONVENIO,Regularizada,0.0,0.0,3.0,CE,0.0678444285824251,0.932155603278362,Não Cadastrado,0.932155603278362,1,0
CONTRATO DE REPASSE,Regularizada,5.0,1.0,0.0,SP,0.406515125357149,0.593484874642851,Em Análise,0.593484874642851,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,ES,0.0506329113924051,0.949367088607595,Aprovado,0.949367088607595,1,0
CONTRATO DE REPASSE,Regularizada,6.0,0.0,0.0,RS,0.107907830510495,0.892092160554287,Aprovado,0.892092160554287,1,0
CONVENIO,Regularizada,2.0,0.0,0.0,SP,0.0215396369298381,0.978460363070162,Em Análise,0.978460363070162,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,0.0,RJ,0.0556900726392252,0.944309927360775,Não Cadastrado,0.0,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,PA,0.00122925629993854,0.998770743700061,Não Cadastrado,0.998770743700061,1,0
CONTRATO DE REPASSE,Regularizada,4.0,1.0,0.0,MG,0.025,0.975,Aguardando,0.975,1,0
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,RS,0.266917293233083,0.733082706766917,Não Cadastrado,0.733082706766917,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,MG,0.0375741466226525,0.962425853377347,Aprovado,0.962425853377347,1,0
CONTRATO DE REPASSE,Regularizada,7.0,0.0,0.0,SP,0.232669165087925,0.767330834912075,Não Cadastrado,0.767330834912075,1,0
CONVENIO,Regularizada,0.0,2.0,1.0,SC,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Regularizada,8.0,0.0,0.0,SC,0.376134995608575,0.623864980021699,Não Cadastrado,0.623864980021699,1,0
CONTRATO DE REPASSE,Pendente de Regularização,4.0,0.0,0.0,RS,0.0730282375851996,0.9269717624148,Não Cadastrado,0.949367088607595,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,MG,0.200000008179795,0.80000003271918,Aprovado,0.80000003271918,1,0
CONVENIO,Regularizada,2.0,0.0,0.0,MG,0.0376062272168319,0.962393742708364,Aprovado,0.962393742708364,1,0
CONTRATO DE REPASSE,Pendente de Regularização,2.0,0.0,0.0,RS,0.0866510538641686,0.913348946135831,Não Cadastrado,0.913348946135831,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,RS,0.466287168560606,0.533712831439394,Aprovado,0.533712831439394,1,0
CONVENIO,Regularizada,1.0,1.0,0.0,PI,0.000999999000999999,0.999000000999,Aprovado,0.999000000999,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,RS,0.0278136048104221,0.972186431704994,Não Cadastrado,0.972186431704994,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,0.0,RS,0.0285942014546179,0.971405798545382,Não Cadastrado,0.971405798545382,1,0
CONVENIO,Regularizada,0.0,0.0,4.0,AC,0.0396446246094523,0.96035540352596,Em Análise,0.96035540352596,1,0
CONVENIO,Regularizada,0.0,1.0,2.0,RO,0.0200017639968248,0.979998236003175,Em Análise,0.979998236003175,1,0
CONTRATO DE REPASSE,Regularizada,3.0,1.0,0.0,RS,0.0250974902509749,0.974902509749025,Aguardando,0.974902509749025,1,0
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,PR,0.0378289473684211,0.962171052631579,Não Cadastrado,0.962171052631579,1,0
CONTRATO DE REPASSE,Pendente de Regularização,1.0,1.0,0.0,MS,0.182960893854749,0.817039106145251,Aguardando,0.817039106145251,1,0
CONTRATO DE REPASSE,Regularizada,6.0,0.0,0.0,RS,0.0284162964907536,0.971583682160972,Não Cadastrado,0.971583682160972,1,0
CONVENIO,Regularizada,0.0,1.0,2.0,SP,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,0.0,CE,0.146440822774119,0.853559177225881,Em Análise,0.853559177225881,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,SE,0.0914335815233933,0.908566418476607,Aprovado,0.908566418476607,1,0
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,PR,0.0126582278481013,0.987341772151899,Aprovado,0.987341772151899,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,RS,0.0930232558139535,0.906976744186046,Aguardando,0.906976744186046,1,0
CONVENIO,Regularizada,0.0,1.0,6.0,AC,0.0200017639968248,0.979998236003175,Aprovado,0.979998236003175,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,1.0,RS,0.246151115150303,0.753848884849697,Aprovado,0.753848884849697,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,PB,0.00100411893686346,0.998995881063137,Aprovado,0.998995881063137,1,0
CONTRATO DE REPASSE,Regularizada,19.0,0.0,0.0,SP,0.089439906344619,0.910560045014353,Em Análise,0.910560045014353,1,0
CONTRATO DE REPASSE,Regularizada,6.0,0.0,0.0,PR,0.192098674272719,0.735655842842785,Em Análise,0.735655842842785,1,0
CONTRATO DE REPASSE,Registrada,2.0,1.0,0.0,PR,0.25,0.75,Não Cadastrado,0.75,1,0
CONVENIO,Regularizada,0.0,0.0,0.0,DF,0.061695403808766,0.938304596191234,Aprovado,0.938304596191234,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,0.0,RS,0.450067979176965,0.549932020823035,Não Cadastrado,0.549932020823035,1,0
CONTRATO DE REPASSE,Pendente de Regularização,1.0,0.0,2.0,MA,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,ES,0.212121212121212,0.787878787878788,Aprovado,0.787878787878788,1,0
CONTRATO DE REPASSE,Regularizada,5.0,0.0,1.0,SP,0.0902057010384747,0.909794314112804,Em Análise,0.909794314112804,1,0
CONVENIO,Regularizada,1.0,0.0,1.0,RS,0.0384615384615385,0.961538461538462,Aprovado,0.961538461538462,1,0
CONVENIO,Regularizada,1.0,1.0,3.0,BA,0.0400032273680813,0.959996772631919,Aprovado,0.959996772631919,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,SP,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,2.0,SP,0.00100001589766605,0.999000009523719,Aprovado,0.999000009523719,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,PR,0.025,0.975,Não Cadastrado,0.975,1,0
CONVENIO,Regularizada,0.0,1.0,2.0,AC,0.00200596800431133,0.997994031995689,Aprovado,0.997994031995689,1,0
CONVENIO,Regularizada,2.0,1.0,1.0,SP,0.518427122641509,0.471698113207547,Aprovado,0.471698113207547,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,0.0,RS,0.600409836065574,0.399590163934426,Não Cadastrado,0.399590163934426,1,0
CONTRATO DE REPASSE,Pendente de Regularização,1.0,0.0,0.0,RS,0.0564516129032258,0.943548387096774,Não Cadastrado,0.943548387096774,1,0
CONVENIO,Regularizada,5.0,0.0,0.0,SC,0.0215775295597987,0.978422431912352,Em Análise,0.978422431912352,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,PR,0.170836208422054,0.829163817926705,Aprovado,0.829163817926705,1,0
CONTRATO DE REPASSE,Regularizada,11.0,0.0,0.0,SP,0.127026306165852,0.872973658859242,Não Cadastrado,0.872973658859242,1,0
CONTRATO DE REPASSE,Regularizada,4.0,1.0,0.0,SC,0.111308044078996,0.888691984161419,Aprovado,0.888691984161419,1,0
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,SC,0.170212765957447,0.829787234042553,Em Análise,0.829787234042553,1,0
CONTRATO DE REPASSE,Regularizada,5.0,0.0,0.0,MG,0.458910636230043,0.541089363769957,Aprovado,0.541089363769957,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,MG,0.000999999994982312,0.998999994861888,Em Análise,0.998999994861888,1,0
CONVENIO,Regularizada,0.0,1.0,2.0,PR,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,RS,0.35,0.65,Não Cadastrado,0.65,1,0
CONVENIO,Registrada,0.0,0.0,2.0,BA,0.100921555405709,0.899078444594291,Não Cadastrado,0.0,1,0
CONVENIO,Pendente de Regularização,1.0,0.0,6.0,RJ,0.2,0.8,Em Análise,0.32,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,PR,0.348842386464826,0.651157613535174,Não Cadastrado,0.651157613535174,1,0
CONVENIO,Regularizada,2.0,0.0,2.0,MG,0.02,0.98,Em Complementação,0.98,1,0
CONTRATO DE REPASSE,Regularizada,3.0,1.0,0.0,SP,0.161416049072531,0.838583934248658,Não Cadastrado,0.838583934248658,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,SP,0.0206237768765299,0.979376200242103,Aguardando,0.979376200242103,1,0
CONTRATO DE REPASSE,Regularizada,5.0,0.0,0.0,PR,0.33203055210777,0.667969421130635,Não Cadastrado,0.667969421130635,1,0
CONTRATO DE REPASSE,Pendente de Regularização,2.0,0.0,0.0,SC,0.147540983606557,0.852459016393443,Não Cadastrado,0.852459016393443,1,0
CONTRATO DE REPASSE,Pendente de Regularização,4.0,1.0,2.0,GO,0.228205478170305,0.771794521829695,Aprovado,0.771794521829695,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,RS,0.0303678352689719,0.969632176870854,Em Análise,0.969632176870854,1,0
CONTRATO DE REPASSE,Regularizada,5.0,1.0,1.0,MG,0.381657871696783,0.618342128303217,Aprovado,0.618342128303217,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,0.0,SP,0.0202673631736052,0.979732594505839,Em Análise,0.979732594505839,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,MG,0.235474006116208,0.764525993883792,Não Cadastrado,0.764525993883792,1,0
CONVENIO,Regularizada,0.0,0.0,0.0,RS,0.2,0.8,Em Análise,0.727350537523525,1,0
CONVENIO,Cadastrada,2.0,0.0,0.0,CE,0.070221066319896,0.929778933680104,Não Cadastrado,0.0,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,SC,0.301044321651527,0.698955651045517,Em Análise,0.698955651045517,1,0
CONTRATO DE REPASSE,Regularizada,3.0,1.0,0.0,RS,0.0517451490383055,0.948254828167107,Em Análise,0.948254828167107,1,0
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,PI,0.0300009901316875,0.969999009868312,Não Cadastrado,0.969999009868312,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,RS,0.0367944519360432,0.963205548063957,Não Cadastrado,0.963205548063957,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,MG,0.0799999985625,0.919999965500001,Aprovado,0.828506903305991,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,SP,0.00868741617605838,0.991312593287447,Aprovado,0.991312593287447,1,0
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,RS,0.0363860622880049,0.963613937711995,Aguardando,0.963613937711995,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,0.0,SP,0.223392867899989,0.776607132100011,Não Cadastrado,0.776607132100011,1,0
CONTRATO DE REPASSE,Pendente de Regularização,1.0,0.0,0.0,SC,0.452631597222222,0.547368402777778,Aprovado,0.547368402777778,1,0
CONVENIO,Regularizada,4.0,0.0,2.0,SP,0.0195238095238095,0.952285714285714,Em Análise,0.952285714285714,1,0
CONTRATO DE REPASSE,Regularizada,7.0,1.0,1.0,SP,0.234231074707633,0.765768949836243,Aprovado,0.765768949836243,1,0
CONTRATO DE REPASSE,Pendente de Regularização,1.0,0.0,1.0,MA,0.0298507462686567,0.970149253731343,Não Cadastrado,0.970149253731343,1,0
CONTRATO DE REPASSE,Regularizada,3.0,1.0,0.0,RS,0.00122925629993854,0.998770743700061,Aprovado,0.998770743700061,1,0
CONTRATO DE REPASSE,Regularizada,0.0,1.0,3.0,PR,0.025,0.975,Não Cadastrado,0.975,1,0
CONTRATO DE REPASSE,Regularizada,12.0,0.0,3.0,SP,0.149726420378769,0.850273608009105,Aprovado,0.850273608009105,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,PR,0.111391516454808,0.888608483545192,Aprovado,0.888608483545192,1,0
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,PR,0.0228013029315961,0.977198697068404,Não Cadastrado,0.977198697068404,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,RO,0.054249077316173,0.945750922683827,Não Cadastrado,0.945750922683827,1,0
CONTRATO DE REPASSE,Regularizada,5.0,0.0,0.0,PB,0.0300051733057424,0.969994826694258,Em Análise,0.969994826694258,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,MG,0.0819209039548023,0.918079096045198,Aprovado,0.918079096045198,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,PA,0.0400000061521013,0.95999999759918,Em Análise,0.95999999759918,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,1.0,MG,0.0351573806749445,0.964842619325055,Em Análise,0.964842619325055,1,0
CONTRATO DE REPASSE,Regularizada,5.0,0.0,0.0,MS,0.0514769471906743,0.948523065476568,Não Cadastrado,0.948523065476568,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,MG,0.0205680705190989,0.979431929480901,Não Cadastrado,0.979431929480901,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,0.0,PB,0.0356185012434516,0.964381471158635,Não Cadastrado,0.834286410699336,1,0
CONVENIO,Regularizada,1.0,0.0,2.0,RS,0.024390243902439,0.975609756097561,Aprovado,0.975609756097561,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,0.0,RS,0.237041442343809,0.762958557656191,Aprovado,0.762958557656191,1,0
CONTRATO DE REPASSE,Regularizada,8.0,0.0,1.0,MG,0.149819813101009,0.850180232098263,Aprovado,0.850180232098263,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,SC,0.025,0.975,Em Análise,0.975,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,SC,0.130954701291438,0.869045316117323,Em Análise,0.869045316117323,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,MS,0.04,0.96,Em Análise,0.96,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,PB,0.0566037735849057,0.943396226415094,Aprovado,0.943396226415094,1,0
CONTRATO DE REPASSE,Regularizada,3.0,1.0,0.0,MG,0.0859375,0.9140625,Em Análise,0.9140625,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,GO,0.13716814159292,0.86283185840708,Aprovado,0.86283185840708,1,0
CONVENIO,Erro na Abertura de Conta,0.0,1.0,0.0,RS,0.0909090909090909,0.909090909090909,Aprovado,0.0,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,SP,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,MG,0.0200247409927323,0.979975259007268,Aprovado,0.979975259007268,1,0
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,SP,0.025,0.975,Aprovado,0.975,1,0
CONVENIO,Regularizada,6.0,0.0,0.0,SE,0.101527404391428,0.898472619083241,Aprovado,0.898472619083241,1,0
CONVENIO,Registrada,1.0,0.0,0.0,DF,0.100099973558293,0.899899989852629,Não Cadastrado,0.899899989852629,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,SP,0.0,1.0,Aprovado,1.0,1,0
CONVENIO,Regularizada,1.0,1.0,2.0,SP,0.0997566909975669,0.900243309002433,Em Complementação,0.48661800486618,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,0.0,BA,0.025,0.975,Não Cadastrado,0.975,1,0
CONVENIO,Regularizada,1.0,0.0,1.0,SP,0.080000123085924,0.919999899375011,Aprovado,0.919999899375011,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,ES,0.25709757695069,0.697133051219563,Aprovado,0.697133051219563,1,0
CONVENIO,Regularizada,2.0,0.0,0.0,SC,0.115044247787611,0.884955752212389,Aprovado,0.884955752212389,1,0
CONVENIO,Regularizada,1.0,1.0,1.0,PR,0.247678018575851,0.72846476051721,Aprovado,0.72846476051721,1,0
CONVENIO,Regularizada,1.0,0.0,0.0,AL,0.100000006629482,0.900000026517929,Em Complementação,0.900000026517929,1,0
CONVENIO,Regularizada,2.0,1.0,1.0,SP,0.000336314847942755,0.999663685152057,Aprovado,0.999663685152057,1,0
CONVENIO,Regularizada,5.0,0.0,0.0,RS,0.147983721790603,0.852016278209397,Aprovado,0.852016278209397,1,0
CONTRATO DE REPASSE,Regularizada,4.0,1.0,0.0,CE,0.0286166703277154,0.971383371583549,Aprovado,0.968701050636376,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,2.0,MA,0.0199999971316196,0.979999977673148,Não Cadastrado,0.979999977673148,1,0
CONTRATO DE REPASSE,Regularizada,6.0,0.0,1.0,MA,0.0407673860911271,0.959232613908873,Não Cadastrado,0.959232613908873,1,0
CONVENIO,Regularizada,1.0,0.0,1.0,MG,0.2,0.8,Aprovado,0.8,1,0
CONVENIO,Regularizada,1.0,0.0,1.0,RJ,0.0800029439905792,0.919997056009421,Aprovado,0.919997056009421,1,0
CONVENIO,Registrada,2.0,0.0,0.0,MA,0.253731343283582,0.746268656716418,Não Cadastrado,0.746268656716418,1,0
CONTRATO DE REPASSE,Regularizada,4.0,1.0,0.0,PA,0.0528236650019209,0.947176334998079,Em Análise,0.947176334998079,1,0
CONTRATO DE REPASSE,Regularizada,4.0,1.0,0.0,RS,0.0361061892283783,0.963893803241201,Aprovado,0.963893803241201,1,0
CONTRATO DE REPASSE,Pendente de Regularização,3.0,1.0,0.0,BA,0.0223822879284134,0.977617676787293,Aprovado,0.977617676787293,1,0
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,PB,0.0199999839682641,0.980000034304991,Aguardando,0.980000034304991,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,SC,0.01734602368598,0.982654018559532,Não Cadastrado,0.982654018559532,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,MG,0.0892330383480826,0.910766961651917,Aguardando,0.910766961651917,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,SP,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,RS,0.292857142857143,0.707142857142857,Não Cadastrado,0.707142857142857,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,SP,0.0250000143802644,0.975000010701592,Aprovado,0.975000010701592,1,0
CONTRATO DE REPASSE,Pendente de Regularização,12.0,0.0,4.0,GO,0.0519486580035583,0.948051347695095,Não Cadastrado,0.948051347695095,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,MG,0.12280701754386,0.87719298245614,Aguardando,0.87719298245614,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,RS,0.325551788325302,0.674448184653537,Não Cadastrado,0.674448184653537,1,0
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,MG,0.0102537810817739,0.989746218918226,Aprovado,0.989746218918226,1,0
CONVENIO,Regularizada,4.0,0.0,4.0,RN,0.0588294095163713,0.941170619728099,Aprovado,0.941170619728099,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,2.0,RS,0.237228155571229,0.762771844428771,Não Cadastrado,0.762771844428771,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,2.0,SC,0.0800000035641836,0.920000020737068,Não Cadastrado,0.736000016589654,1,0
CONTRATO DE REPASSE,Regularizada,5.0,0.0,0.0,AL,0.124318778950105,0.875681221049895,Não Cadastrado,0.875681221049895,1,0
CONTRATO DE REPASSE,Pendente de Regularização,3.0,0.0,1.0,SP,0.127886867854837,0.872113132145163,Em Análise,0.872113132145163,1,0
CONTRATO DE REPASSE,Regularizada,4.0,1.0,1.0,BA,0.084814114729848,0.915185891323225,Não Cadastrado,0.915185891323225,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,CE,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Regularizada,4.0,1.0,0.0,PR,0.0941467946732735,0.905853205326727,Não Cadastrado,0.905853205326727,1,0
CONVENIO,Regularizada,2.0,1.0,1.0,SP,0.143032180858294,0.737279282774714,Aprovado,0.737279282774714,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,0.0,SP,0.153342342653165,0.846657697033915,Aprovado,0.846657697033915,1,0
CONTRATO DE REPASSE,Registrada,4.0,0.0,1.0,BA,0.025,0.975,Não Cadastrado,0.975,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,SC,0.0832157968970381,0.916784203102962,Não Cadastrado,0.916784203102962,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,0.0,BA,0.0200000044122373,0.980000031110012,Em Análise,0.980000031110012,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,1.0,SP,0.000999001049173613,0.999001024372237,Não Cadastrado,0.999001024372237,1,0
CONVENIO,Regularizada,1.0,0.0,1.0,PE,0.00999999954776211,0.989999971056775,Aprovado,0.989999971056775,1,0
CONTRATO DE REPASSE,Regularizada,6.0,1.0,1.0,RJ,0.0799999974518865,0.920000011648519,Aprovado,0.920000011648519,1,0
CONTRATO DE REPASSE,Regularizada,7.0,1.0,0.0,RS,0.0365062161976701,0.868546587502728,Aguardando,0.868546587502728,1,0
CONTRATO DE REPASSE,Pendente de Regularização,2.0,0.0,1.0,PR,0.311180911445418,0.688819088554582,Não Cadastrado,0.688819088554582,1,0
CONVENIO,Registrada,0.0,0.0,0.0,SP,0.208929413614212,0.791070586385788,Não Cadastrado,0.791070586385788,1,0
CONTRATO DE REPASSE,Pendente de Regularização,2.0,0.0,0.0,SP,0.0203397563101253,0.979660215385158,Em Análise,0.979660215385158,1,0
CONTRATO DE REPASSE,Regularizada,5.0,0.0,0.0,AL,0.035372295595077,0.964627719863701,Aguardando,0.964627719863701,1,0
CONTRATO DE REPASSE,Regularizada,7.0,1.0,0.0,PR,0.355589873919233,0.644410074813418,Não Cadastrado,0.644410074813418,1,0
CONTRATO DE REPASSE,Regularizada,3.0,1.0,0.0,BA,0.0201398938736131,0.979860106126387,Não Cadastrado,0.979860106126387,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,RS,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Pendente de Regularização,3.0,1.0,0.0,PA,0.0947075208913649,0.905292479108635,Aprovado,0.905292479108635,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,SE,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Pendente de Regularização,5.0,1.0,0.0,CE,0.0515982431769028,0.94840177582153,Aprovado,0.863436325105239,1,0
CONVENIO,Pendente de Regularização,2.0,0.0,1.0,PR,0.27501728535937,0.72498271464063,Aprovado,0.72498271464063,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,MT,0.0200020102522867,0.979997989747713,Não Cadastrado,0.979997989747713,1,0
CONTRATO DE REPASSE,Pendente de Regularização,5.0,1.0,0.0,MG,0.178793878513741,0.821206121486259,Em Análise,0.821206121486259,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,1.0,TO,0.0467920288801634,0.953207980599136,Não Cadastrado,0.953207980599136,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,0.0,SC,0.0328633048995145,0.967136695100485,Aprovado,0.967136695100485,1,0
CONVENIO,Regularizada,1.0,0.0,1.0,PA,0.156838635412306,0.843161364587694,Aprovado,0.573019773244558,1,0
CONVENIO,Regularizada,0.0,1.0,3.0,AP,0.125343521331997,0.874656478668003,Aprovado,0.874656478668003,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,PR,0.025,0.975,Aprovado,0.975,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,RR,0.0201005025125628,0.979899497487437,Aprovado,0.979899497487437,1,0
CONTRATO DE REPASSE,Pendente de Regularização,1.0,0.0,0.0,RS,0.0288651168349967,0.971134883165003,Não Cadastrado,0.971134883165003,1,0
CONTRATO DE REPASSE,Pendente de Regularização,0.0,0.0,0.0,PR,0.0736342042755344,0.926365795724466,Não Cadastrado,0.926365795724466,1,0
CONVENIO,Registrada,1.0,0.0,0.0,BA,0.0500000055827556,0.950000022331022,Não Cadastrado,0.950000022331022,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,MG,0.0,1.0,Aprovado,1.0,1,0
CONVENIO,Regularizada,1.0,1.0,2.0,SP,0.0324062499216854,0.967593768505269,Aprovado,0.967593768505269,1,0
CONVENIO,Regularizada,1.0,0.0,1.0,SP,0.0800000010459061,0.919999983265503,Aprovado,0.919999983265503,1,0
CONVENIO,Regularizada,0.0,0.0,0.0,SC,0.005,0.995,Aprovado,0.995,1,0
CONVENIO,Regularizada,4.0,0.0,0.0,SC,0.132165206508135,0.857750759878419,Em Análise,0.857750759878419,1,0
CONVENIO,Regularizada,0.0,1.0,2.0,RR,0.0205098978125417,0.979490102187458,Aprovado,0.979490102187458,1,0
CONVENIO,Regularizada,6.0,0.0,1.0,AM,0.102404483359598,0.897595516640402,Aprovado,0.897595516640402,1,0
CONTRATO DE REPASSE,Regularizada,4.0,1.0,0.0,RS,0.273015039523906,0.726984931557714,Não Cadastrado,0.726984931557714,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,MT,0.024024024024024,0.975975975975976,Não Cadastrado,0.975975975975976,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,0.0,MG,0.025,0.975,Em Análise,0.975,1,0
CONVENIO,Regularizada,0.0,0.0,2.0,CE,0.1,0.9,Aprovado,0.9,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,MG,0.0800002810232055,0.919999718976795,Em Análise,0.919999718976795,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,ES,0.025,0.975,Aprovado,0.975,1,0
CONTRATO DE REPASSE,Regularizada,5.0,0.0,0.0,BA,0.06745,0.93255,Não Cadastrado,0.93255,1,0
